1829|104|9|3|49.0|49200.9|0.09|0.08|A|F|1994-08-26T00:00:00.000Z|1994-08-01T00:00:00.000Z|1994-09-16T00:00:00.000Z|NONE|TRUCK|ound the quickly 
1829|153|4|4|14.0|14744.1|0.03|0.06|A|F|1994-08-15T00:00:00.000Z|1994-06-08T00:00:00.000Z|1994-08-30T00:00:00.000Z|TAKE BACK RETURN|AIR|regular deposits alongside of the flu
1829|166|5|5|6.0|6396.96|0.02|0.07|A|F|1994-08-09T00:00:00.000Z|1994-08-05T00:00:00.000Z|1994-09-05T00:00:00.000Z|DELIVER IN PERSON|MAIL|s haggle! slyl
1829|115|5|6|36.0|36543.96|0.09|0.04|R|F|1994-06-10T00:00:00.000Z|1994-06-23T00:00:00.000Z|1994-06-22T00:00:00.000Z|NONE|FOB|ackages-- express requests sleep; pen
1830|120|4|1|38.0|38764.56|0.0|0.07|R|F|1995-04-20T00:00:00.000Z|1995-05-22T00:00:00.000Z|1995-04-24T00:00:00.000Z|TAKE BACK RETURN|TRUCK|ely even a
1830|25|10|2|9.0|8325.18|0.05|0.07|R|F|1995-03-09T00:00:00.000Z|1995-05-24T00:00:00.000Z|1995-03-14T00:00:00.000Z|NONE|SHIP|st furiously among 
1830|82|3|3|36.0|35354.88|0.07|0.07|R|F|1995-04-21T00:00:00.000Z|1995-04-14T00:00:00.000Z|1995-05-10T00:00:00.000Z|DELIVER IN PERSON|SHIP| slowly unusual orbits. carefull
1831|136|2|1|9.0|9325.17|0.02|0.03|A|F|1993-12-17T00:00:00.000Z|1994-01-27T00:00:00.000Z|1993-12-26T00:00:00.000Z|NONE|TRUCK|mptotes. furiously regular dolphins al
1831|48|9|2|9.0|8532.36|0.07|0.06|R|F|1994-03-22T00:00:00.000Z|1994-01-07T00:00:00.000Z|1994-04-06T00:00:00.000Z|COLLECT COD|MAIL|ent deposits. regular saute
1831|115|5|3|17.0|17256.87|0.02|0.08|R|F|1994-01-18T00:00:00.000Z|1994-02-12T00:00:00.000Z|1994-01-30T00:00:00.000Z|TAKE BACK RETURN|MAIL|s boost ironic foxe
1831|95|8|4|23.0|22887.07|0.06|0.02|R|F|1993-12-21T00:00:00.000Z|1994-02-08T00:00:00.000Z|1994-01-04T00:00:00.000Z|NONE|SHIP|ests. express pinto beans abou
1856|55|10|1|10.0|9550.5|0.05|0.07|R|F|1992-05-11T00:00:00.000Z|1992-05-20T00:00:00.000Z|1992-06-02T00:00:00.000Z|TAKE BACK RETURN|FOB|he furiously even theodolites. account
1856|97|10|2|47.0|46863.23|0.07|0.07|R|F|1992-03-22T00:00:00.000Z|1992-06-09T00:00:00.000Z|1992-04-17T00:00:00.000Z|DELIVER IN PERSON|FOB|ingly blithe theodolites. slyly pending 
1856|117|7|3|20.0|20342.2|0.04|0.06|R|F|1992-05-04T00:00:00.000Z|1992-05-06T00:00:00.000Z|1992-05-11T00:00:00.000Z|DELIVER IN PERSON|MAIL|ost carefully. slyly bold accounts
1856|150|1|4|22.0|23103.3|0.08|0.02|A|F|1992-05-02T00:00:00.000Z|1992-05-26T00:00:00.000Z|1992-05-20T00:00:00.000Z|TAKE BACK RETURN|REG AIR|platelets detect slyly regular packages. ca
1856|190|1|5|14.0|15262.66|0.01|0.01|A|F|1992-04-14T00:00:00.000Z|1992-05-02T00:00:00.000Z|1992-05-11T00:00:00.000Z|COLLECT COD|SHIP|ans are even requests. deposits caj
1856|23|6|6|36.0|33228.72|0.03|0.05|A|F|1992-06-19T00:00:00.000Z|1992-05-12T00:00:00.000Z|1992-06-28T00:00:00.000Z|TAKE BACK RETURN|TRUCK|ly even foxes kindle blithely even realm
1856|130|3|7|42.0|43265.46|0.04|0.0|R|F|1992-05-23T00:00:00.000Z|1992-06-06T00:00:00.000Z|1992-06-19T00:00:00.000Z|COLLECT COD|RAIL|usly final deposits
1857|174|5|1|15.0|16112.55|0.1|0.03|R|F|1993-04-05T00:00:00.000Z|1993-02-28T00:00:00.000Z|1993-04-13T00:00:00.000Z|COLLECT COD|RAIL|egular, regular inst
1857|167|6|2|40.0|42686.4|0.1|0.0|R|F|1993-02-15T00:00:00.000Z|1993-03-08T00:00:00.000Z|1993-02-21T00:00:00.000Z|NONE|AIR|slyly close d
1857|119|3|3|8.0|8152.88|0.01|0.07|R|F|1993-01-27T00:00:00.000Z|1993-04-04T00:00:00.000Z|1993-02-20T00:00:00.000Z|TAKE BACK RETURN|AIR|slyly about the fluffily silent req
1857|100|3|4|41.0|41004.1|0.07|0.07|A|F|1993-04-16T00:00:00.000Z|1993-02-16T00:00:00.000Z|1993-04-18T00:00:00.000Z|NONE|REG AIR| the slyly
1858|14|8|1|33.0|30162.33|0.01|0.02|N|O|1997-12-28T00:00:00.000Z|1998-02-03T00:00:00.000Z|1998-01-13T00:00:00.000Z|NONE|RAIL|tect along the slyly final
1859|75|6|1|18.0|17551.26|0.1|0.0|N|O|1997-08-08T00:00:00.000Z|1997-06-30T00:00:00.000Z|1997-08-26T00:00:00.000Z|TAKE BACK RETURN|SHIP|e carefully a
1859|188|9|2|36.0|39174.48|0.02|0.01|N|O|1997-05-05T00:00:00.000Z|1997-07-08T00:00:00.000Z|1997-05-25T00:00:00.000Z|TAKE BACK RETURN|REG AIR|regular requests. carefully unusual theo
1859|158|10|3|5.0|5290.75|0.06|0.03|N|O|1997-06-20T00:00:00.000Z|1997-05-20T00:00:00.000Z|1997-07-19T00:00:00.000Z|TAKE BACK RETURN|AIR|across the p
1859|191|2|4|21.0|22914.99|0.0|0.03|N|O|1997-08-06T00:00:00.000Z|1997-05-29T00:00:00.000Z|1997-08-26T00:00:00.000Z|TAKE BACK RETURN|REG AIR|lar packages wake quickly exp
1859|46|3|5|11.0|10406.44|0.06|0.06|N|O|1997-07-15T00:00:00.000Z|1997-06-05T00:00:00.000Z|1997-07-29T00:00:00.000Z|TAKE BACK RETURN|SHIP|ffily ironic pac
1859|105|8|6|12.0|12061.2|0.08|0.03|N|O|1997-05-22T00:00:00.000Z|1997-06-08T00:00:00.000Z|1997-06-07T00:00:00.000Z|COLLECT COD|TRUCK|es. unusual, silent request
1860|113|4|1|9.0|9117.99|0.04|0.04|N|O|1996-08-03T00:00:00.000Z|1996-05-31T00:00:00.000Z|1996-08-04T00:00:00.000Z|DELIVER IN PERSON|TRUCK|c realms print carefully car
1861|68|5|1|7.0|6776.42|0.08|0.05|A|F|1994-01-14T00:00:00.000Z|1994-04-03T00:00:00.000Z|1994-01-16T00:00:00.000Z|COLLECT COD|RAIL|s foxes. slyly
1861|27|8|2|31.0|28737.62|0.1|0.05|R|F|1994-01-29T00:00:00.000Z|1994-03-07T00:00:00.000Z|1994-02-15T00:00:00.000Z|TAKE BACK RETURN|RAIL|arefully unusual
1861|24|9|3|23.0|21252.46|0.0|0.08|A|F|1994-04-09T00:00:00.000Z|1994-03-04T00:00:00.000Z|1994-04-11T00:00:00.000Z|DELIVER IN PERSON|MAIL|in packages sleep silent dolphins; sly
1861|116|6|4|38.0|38612.18|0.1|0.05|R|F|1994-02-26T00:00:00.000Z|1994-02-05T00:00:00.000Z|1994-03-01T00:00:00.000Z|NONE|RAIL|pending deposits cajole quic
1861|16|3|5|2.0|1832.02|0.03|0.08|R|F|1994-04-26T00:00:00.000Z|1994-03-15T00:00:00.000Z|1994-05-15T00:00:00.000Z|TAKE BACK RETURN|MAIL|e final, regular requests. carefully 
1862|30|5|1|41.0|38131.23|0.1|0.0|N|O|1998-06-05T00:00:00.000Z|1998-05-17T00:00:00.000Z|1998-07-04T00:00:00.000Z|COLLECT COD|FOB| carefully along
1862|166|7|2|37.0|39447.92|0.06|0.02|N|O|1998-04-15T00:00:00.000Z|1998-05-15T00:00:00.000Z|1998-05-14T00:00:00.000Z|TAKE BACK RETURN|MAIL|l deposits. carefully even dep
1862|104|1|3|26.0|26106.6|0.02|0.01|N|O|1998-03-25T00:00:00.000Z|1998-05-17T00:00:00.000Z|1998-04-17T00:00:00.000Z|TAKE BACK RETURN|TRUCK|g carefully: thinly ironic deposits af
1863|63|2|1|48.0|46226.88|0.09|0.04|A|F|1993-10-10T00:00:00.000Z|1993-12-09T00:00:00.000Z|1993-10-19T00:00:00.000Z|NONE|FOB|ans hinder furiou
1863|157|2|2|48.0|50743.2|0.04|0.08|A|F|1993-11-08T00:00:00.000Z|1993-11-05T00:00:00.000Z|1993-12-08T00:00:00.000Z|COLLECT COD|AIR|onic theodolites alongside of the pending a
1888|98|10|1|27.0|26948.43|0.03|0.06|R|F|1994-02-13T00:00:00.000Z|1994-01-16T00:00:00.000Z|1994-02-25T00:00:00.000Z|NONE|REG AIR|. carefully special dolphins sle
1888|74|5|2|38.0|37014.66|0.03|0.03|R|F|1993-11-29T00:00:00.000Z|1994-01-16T00:00:00.000Z|1993-12-08T00:00:00.000Z|TAKE BACK RETURN|TRUCK|dazzle carefull
1888|80|1|3|49.0|48023.92|0.07|0.05|A|F|1994-02-27T00:00:00.000Z|1994-01-14T00:00:00.000Z|1994-03-28T00:00:00.000Z|DELIVER IN PERSON|FOB|lar accounts haggle carefu
1888|19|10|4|9.0|8271.09|0.01|0.04|A|F|1994-02-09T00:00:00.000Z|1994-01-22T00:00:00.000Z|1994-02-19T00:00:00.000Z|NONE|AIR| packages are blithely. carefu
1888|160|1|5|4.0|4240.64|0.03|0.06|R|F|1993-12-28T00:00:00.000Z|1993-12-19T00:00:00.000Z|1994-01-11T00:00:00.000Z|COLLECT COD|FOB|lphins. ironically special theodolit
1888|53|8|6|48.0|45746.4|0.08|0.08|R|F|1994-02-28T00:00:00.000Z|1993-12-16T00:00:00.000Z|1994-03-15T00:00:00.000Z|COLLECT COD|TRUCK|ar ideas cajole. regular p
1888|167|6|7|50.0|53358.0|0.04|0.07|R|F|1993-12-22T00:00:00.000Z|1994-01-10T00:00:00.000Z|1994-01-06T00:00:00.000Z|DELIVER IN PERSON|FOB|ependencies affix blithely regular warhors
1889|152|4|1|41.0|43138.15|0.1|0.02|N|O|1997-06-15T00:00:00.000Z|1997-05-10T00:00:00.000Z|1997-07-08T00:00:00.000Z|NONE|AIR|s! furiously pending r
1889|172|3|2|13.0|13938.21|0.05|0.0|N|O|1997-06-12T00:00:00.000Z|1997-04-28T00:00:00.000Z|1997-06-23T00:00:00.000Z|NONE|REG AIR|to the regular accounts. carefully express
1889|138|9|3|36.0|37372.68|0.05|0.07|N|O|1997-05-19T00:00:00.000Z|1997-06-14T00:00:00.000Z|1997-05-23T00:00:00.000Z|NONE|SHIP|l pinto beans kindle 
1889|168|5|4|5.0|5340.8|0.02|0.07|N|O|1997-06-26T00:00:00.000Z|1997-06-09T00:00:00.000Z|1997-07-21T00:00:00.000Z|COLLECT COD|AIR|ording to the blithely silent r
1890|141|8|1|26.0|27069.64|0.03|0.07|N|O|1997-04-02T00:00:00.000Z|1997-03-13T00:00:00.000Z|1997-04-22T00:00:00.000Z|DELIVER IN PERSON|FOB|ngage. slyly ironic 
1890|100|1|2|43.0|43004.3|0.07|0.03|N|O|1996-12-30T00:00:00.000Z|1997-01-31T00:00:00.000Z|1997-01-19T00:00:00.000Z|DELIVER IN PERSON|FOB|p ironic, express accounts. fu
1890|59|1|3|24.0|23017.2|0.06|0.04|N|O|1997-02-09T00:00:00.000Z|1997-02-10T00:00:00.000Z|1997-02-12T00:00:00.000Z|COLLECT COD|MAIL|is wake carefully above the even id
1890|68|9|4|43.0|41626.58|0.09|0.04|N|O|1997-04-08T00:00:00.000Z|1997-02-19T00:00:00.000Z|1997-04-30T00:00:00.000Z|TAKE BACK RETURN|FOB|lyly. instructions across the furiously
1890|122|3|5|45.0|45995.4|0.08|0.05|N|O|1997-04-15T00:00:00.000Z|1997-03-16T00:00:00.000Z|1997-04-19T00:00:00.000Z|COLLECT COD|FOB|he carefully regular sauternes. ironic fret
1890|181|2|6|16.0|17298.88|0.08|0.02|N|O|1997-02-13T00:00:00.000Z|1997-02-18T00:00:00.000Z|1997-03-12T00:00:00.000Z|TAKE BACK RETURN|TRUCK|ged pinto beans. regular, regular id
1890|121|4|7|10.0|10211.2|0.01|0.04|N|O|1996-12-24T00:00:00.000Z|1997-02-19T00:00:00.000Z|1997-01-01T00:00:00.000Z|DELIVER IN PERSON|AIR|. even, unusual inst
1891|77|8|1|45.0|43968.15|0.07|0.04|A|F|1994-12-20T00:00:00.000Z|1995-01-16T00:00:00.000Z|1995-01-05T00:00:00.000Z|NONE|RAIL|ests along
1891|184|5|2|18.0|19515.24|0.06|0.0|A|F|1995-01-24T00:00:00.000Z|1995-01-29T00:00:00.000Z|1995-02-14T00:00:00.000Z|NONE|RAIL| foxes above the carefu
1891|198|9|3|15.0|16472.85|0.03|0.0|R|F|1995-03-11T00:00:00.000Z|1995-03-05T00:00:00.000Z|1995-03-18T00:00:00.000Z|TAKE BACK RETURN|MAIL| accounts are furiou
1892|113|7|1|48.0|48629.28|0.02|0.01|A|F|1994-06-16T00:00:00.000Z|1994-06-16T00:00:00.000Z|1994-06-28T00:00:00.000Z|NONE|RAIL|tornis detect regul
1892|43|2|2|35.0|33006.4|0.04|0.08|R|F|1994-04-05T00:00:00.000Z|1994-05-09T00:00:00.000Z|1994-05-03T00:00:00.000Z|NONE|MAIL|hes nod furiously around the instruc
1892|134|5|3|37.0|38262.81|0.1|0.03|R|F|1994-04-11T00:00:00.000Z|1994-06-04T00:00:00.000Z|1994-04-24T00:00:00.000Z|TAKE BACK RETURN|SHIP|nts. slyly regular asymptot
1892|197|9|4|14.0|15360.66|0.06|0.07|R|F|1994-04-08T00:00:00.000Z|1994-06-12T00:00:00.000Z|1994-04-27T00:00:00.000Z|DELIVER IN PERSON|FOB|furiously about the furiously
1893|99|1|1|43.0|42960.87|0.1|0.0|N|O|1998-01-25T00:00:00.000Z|1998-01-06T00:00:00.000Z|1998-02-14T00:00:00.000Z|COLLECT COD|SHIP|he carefully regular 
1893|148|9|2|49.0|51358.86|0.03|0.05|N|O|1998-01-19T00:00:00.000Z|1998-01-28T00:00:00.000Z|1998-02-02T00:00:00.000Z|TAKE BACK RETURN|FOB|y final foxes bo
1893|45|6|3|3.0|2835.12|0.03|0.02|N|O|1998-02-10T00:00:00.000Z|1998-01-18T00:00:00.000Z|1998-02-25T00:00:00.000Z|DELIVER IN PERSON|MAIL|gular, even ideas. fluffily bol
1893|101|6|4|18.0|18019.8|0.07|0.06|N|O|1998-01-24T00:00:00.000Z|1998-01-12T00:00:00.000Z|1998-02-13T00:00:00.000Z|TAKE BACK RETURN|RAIL|g packages. fluffily final reques
1893|53|4|5|6.0|5718.3|0.1|0.02|N|O|1998-01-23T00:00:00.000Z|1997-12-22T00:00:00.000Z|1998-02-09T00:00:00.000Z|DELIVER IN PERSON|TRUCK|ar accounts use. daringly ironic packag
1894|169|10|1|40.0|42766.4|0.03|0.07|R|F|1992-06-07T00:00:00.000Z|1992-05-11T00:00:00.000Z|1992-07-01T00:00:00.000Z|DELIVER IN PERSON|FOB|ily furiously bold packages. flu
1895|161|6|1|43.0|45629.88|0.09|0.07|R|F|1994-07-26T00:00:00.000Z|1994-07-19T00:00:00.000Z|1994-08-11T00:00:00.000Z|NONE|AIR| carefully eve
1920|96|7|1|24.0|23906.16|0.04|0.05|N|O|1998-09-27T00:00:00.000Z|1998-08-23T00:00:00.000Z|1998-10-15T00:00:00.000Z|DELIVER IN PERSON|AIR|thely. bold, pend
1920|51|6|2|31.0|29482.55|0.05|0.06|N|O|1998-08-01T00:00:00.000Z|1998-08-30T00:00:00.000Z|1998-08-17T00:00:00.000Z|COLLECT COD|SHIP|lly. ideas wa
1920|18|2|3|6.0|5508.06|0.01|0.05|N|O|1998-10-01T00:00:00.000Z|1998-08-20T00:00:00.000Z|1998-10-24T00:00:00.000Z|COLLECT COD|SHIP|l ideas boost slyly pl
1920|84|5|4|50.0|49204.0|0.09|0.06|N|O|1998-10-03T00:00:00.000Z|1998-08-04T00:00:00.000Z|1998-10-29T00:00:00.000Z|DELIVER IN PERSON|MAIL|e blithely unusual foxes. brave packages
1920|34|10|5|14.0|13076.42|0.08|0.05|N|O|1998-10-22T00:00:00.000Z|1998-08-10T00:00:00.000Z|1998-10-27T00:00:00.000Z|DELIVER IN PERSON|AIR|ickly ironic d
1921|21|10|1|9.0|8289.18|0.08|0.0|R|F|1994-02-01T00:00:00.000Z|1994-03-20T00:00:00.000Z|1994-03-01T00:00:00.000Z|DELIVER IN PERSON|FOB|to beans. even excuses integrate specia
1921|140|6|2|21.0|21842.94|0.02|0.06|R|F|1994-02-08T00:00:00.000Z|1994-03-28T00:00:00.000Z|1994-02-15T00:00:00.000Z|COLLECT COD|FOB|ckly regula
1921|71|2|3|27.0|26218.89|0.0|0.04|A|F|1994-04-26T00:00:00.000Z|1994-04-07T00:00:00.000Z|1994-04-30T00:00:00.000Z|TAKE BACK RETURN|FOB|ing pinto beans above the pend
1922|10|5|1|13.0|11830.13|0.05|0.03|N|O|1996-10-24T00:00:00.000Z|1996-09-21T00:00:00.000Z|1996-11-15T00:00:00.000Z|NONE|SHIP|quests. furiously
1923|37|8|1|9.0|8433.27|0.01|0.08|N|O|1997-08-29T00:00:00.000Z|1997-09-13T00:00:00.000Z|1997-09-07T00:00:00.000Z|NONE|FOB|lites. ironic instructions integrate bravel
1923|178|8|2|23.0|24797.91|0.07|0.05|N|O|1997-09-08T00:00:00.000Z|1997-08-11T00:00:00.000Z|1997-09-14T00:00:00.000Z|TAKE BACK RETURN|MAIL|aggle carefully. furiously permanent
1923|180|1|3|11.0|11881.98|0.03|0.03|N|O|1997-07-12T00:00:00.000Z|1997-09-04T00:00:00.000Z|1997-08-01T00:00:00.000Z|TAKE BACK RETURN|REG AIR|ages wake slyly about the furiously regular
1923|193|5|4|49.0|53566.31|0.06|0.05|N|O|1997-07-21T00:00:00.000Z|1997-08-08T00:00:00.000Z|1997-07-26T00:00:00.000Z|NONE|AIR|de of the carefully expre
1923|184|5|5|25.0|27104.5|0.1|0.08|N|O|1997-08-18T00:00:00.000Z|1997-08-20T00:00:00.000Z|1997-09-12T00:00:00.000Z|DELIVER IN PERSON|TRUCK|the ideas: slyly pendin
1923|37|3|6|50.0|46851.5|0.03|0.03|N|O|1997-11-04T00:00:00.000Z|1997-08-08T00:00:00.000Z|1997-11-25T00:00:00.000Z|NONE|TRUCK|uickly along the bold courts. bold the
1924|73|1|1|7.0|6811.49|0.06|0.07|N|O|1997-01-01T00:00:00.000Z|1996-12-02T00:00:00.000Z|1997-01-08T00:00:00.000Z|COLLECT COD|SHIP|osits. even accounts nag furious
1924|18|8|2|47.0|43146.47|0.02|0.06|N|O|1996-11-24T00:00:00.000Z|1996-10-18T00:00:00.000Z|1996-12-13T00:00:00.000Z|COLLECT COD|REG AIR|silent requests cajole blithely final pack
1924|57|8|3|40.0|38282.0|0.04|0.08|N|O|1996-10-31T00:00:00.000Z|1996-11-30T00:00:00.000Z|1996-11-21T00:00:00.000Z|NONE|REG AIR|ains sleep carefully
1924|34|5|4|31.0|28954.93|0.03|0.03|N|O|1996-09-20T00:00:00.000Z|1996-10-19T00:00:00.000Z|1996-10-19T00:00:00.000Z|DELIVER IN PERSON|SHIP| the slyly regular foxes. ruthle
1924|36|7|5|17.0|15912.51|0.04|0.05|N|O|1996-12-31T00:00:00.000Z|1996-11-12T00:00:00.000Z|1997-01-25T00:00:00.000Z|COLLECT COD|TRUCK|e carefully theodolites. ironically ironic 
1924|76|4|6|15.0|14641.05|0.02|0.04|N|O|1997-01-04T00:00:00.000Z|1996-11-13T00:00:00.000Z|1997-01-27T00:00:00.000Z|NONE|SHIP|he package
1924|40|1|7|21.0|19740.84|0.09|0.03|N|O|1996-09-21T00:00:00.000Z|1996-11-12T00:00:00.000Z|1996-10-02T00:00:00.000Z|TAKE BACK RETURN|AIR| blithely reg
1925|184|5|1|50.0|54209.0|0.01|0.02|R|F|1992-04-12T00:00:00.000Z|1992-04-23T00:00:00.000Z|1992-05-08T00:00:00.000Z|TAKE BACK RETURN|TRUCK|usual pinto
1925|135|1|2|35.0|36229.55|0.06|0.06|R|F|1992-05-11T00:00:00.000Z|1992-04-10T00:00:00.000Z|1992-05-14T00:00:00.000Z|TAKE BACK RETURN|AIR|counts. carefully ironic packages boost ab
1925|116|10|3|40.0|40644.4|0.08|0.08|A|F|1992-05-17T00:00:00.000Z|1992-05-20T00:00:00.000Z|1992-06-08T00:00:00.000Z|TAKE BACK RETURN|AIR|e carefully regul
1925|30|5|4|17.0|15810.51|0.06|0.02|R|F|1992-05-18T00:00:00.000Z|1992-04-06T00:00:00.000Z|1992-06-16T00:00:00.000Z|TAKE BACK RETURN|MAIL|instructions sleep. pinto bea
1926|51|9|1|24.0|22825.2|0.06|0.05|N|O|1996-05-04T00:00:00.000Z|1996-03-14T00:00:00.000Z|1996-06-01T00:00:00.000Z|DELIVER IN PERSON|RAIL|e theodolites.
1926|106|9|2|29.0|29176.9|0.09|0.08|N|O|1996-02-26T00:00:00.000Z|1996-03-14T00:00:00.000Z|1996-03-14T00:00:00.000Z|TAKE BACK RETURN|TRUCK|es. dependencies according to the fl
1926|178|6|3|10.0|10781.7|0.02|0.03|N|O|1996-05-23T00:00:00.000Z|1996-03-02T00:00:00.000Z|1996-06-04T00:00:00.000Z|NONE|AIR|usly bold accounts. express accounts
1926|68|9|4|13.0|12584.78|0.04|0.02|N|O|1996-04-26T00:00:00.000Z|1996-04-13T00:00:00.000Z|1996-05-08T00:00:00.000Z|DELIVER IN PERSON|MAIL|eans wake bli
1926|40|1|5|29.0|27261.16|0.06|0.0|N|O|1996-02-29T00:00:00.000Z|1996-03-13T00:00:00.000Z|1996-03-24T00:00:00.000Z|DELIVER IN PERSON|MAIL|hily unusual packages are fluffily am
1927|68|5|1|3.0|2904.18|0.0|0.05|N|O|1995-10-06T00:00:00.000Z|1995-12-08T00:00:00.000Z|1995-11-05T00:00:00.000Z|COLLECT COD|FOB|ccounts affi
1927|73|2|2|15.0|14596.05|0.08|0.08|N|O|1995-12-25T00:00:00.000Z|1995-12-26T00:00:00.000Z|1995-12-31T00:00:00.000Z|COLLECT COD|RAIL| carefully regular requests sleep car
1927|65|10|3|6.0|5790.36|0.05|0.05|N|O|1995-11-29T00:00:00.000Z|1995-11-20T00:00:00.000Z|1995-12-08T00:00:00.000Z|TAKE BACK RETURN|TRUCK|furiously even wat
1952|53|8|1|7.0|6671.35|0.04|0.05|A|F|1994-05-06T00:00:00.000Z|1994-06-11T00:00:00.000Z|1994-05-12T00:00:00.000Z|NONE|RAIL|about the express, even requ
1952|142|5|2|6.0|6252.84|0.06|0.05|A|F|1994-05-09T00:00:00.000Z|1994-05-21T00:00:00.000Z|1994-05-26T00:00:00.000Z|DELIVER IN PERSON|AIR|packages haggle. 
1953|128|1|1|25.0|25703.0|0.07|0.06|A|F|1994-01-07T00:00:00.000Z|1994-01-28T00:00:00.000Z|1994-01-29T00:00:00.000Z|TAKE BACK RETURN|RAIL|ular, regular i
1953|14|5|2|35.0|31990.35|0.06|0.06|R|F|1994-02-03T00:00:00.000Z|1994-02-25T00:00:00.000Z|1994-02-14T00:00:00.000Z|DELIVER IN PERSON|FOB|among the fur
1954|152|7|1|31.0|32616.65|0.06|0.06|N|O|1997-08-18T00:00:00.000Z|1997-07-07T00:00:00.000Z|1997-09-03T00:00:00.000Z|DELIVER IN PERSON|RAIL|against the packages. bold, ironic e
1954|182|3|2|1.0|1082.18|0.03|0.01|N|O|1997-09-16T00:00:00.000Z|1997-07-08T00:00:00.000Z|1997-10-07T00:00:00.000Z|COLLECT COD|MAIL|te. furiously final deposits hag
1954|199|2|3|11.0|12091.09|0.07|0.07|N|O|1997-08-07T00:00:00.000Z|1997-07-23T00:00:00.000Z|1997-08-25T00:00:00.000Z|DELIVER IN PERSON|TRUCK|y carefully ironi
1954|159|4|4|12.0|12709.8|0.02|0.08|N|O|1997-07-19T00:00:00.000Z|1997-07-04T00:00:00.000Z|1997-08-06T00:00:00.000Z|COLLECT COD|AIR|ongside of the slyly unusual requests. reg
1954|170|7|5|29.0|31034.93|0.08|0.08|N|O|1997-08-25T00:00:00.000Z|1997-07-15T00:00:00.000Z|1997-09-02T00:00:00.000Z|DELIVER IN PERSON|RAIL|use thinly furiously regular asy
1954|177|8|6|13.0|14003.21|0.0|0.07|N|O|1997-06-15T00:00:00.000Z|1997-08-22T00:00:00.000Z|1997-06-20T00:00:00.000Z|TAKE BACK RETURN|MAIL|y ironic instructions cajole
1954|194|5|7|49.0|53615.31|0.05|0.06|N|O|1997-06-04T00:00:00.000Z|1997-08-29T00:00:00.000Z|1997-06-14T00:00:00.000Z|COLLECT COD|TRUCK|eans. final pinto beans sleep furiousl
1955|137|3|1|32.0|33188.16|0.02|0.02|A|F|1992-07-05T00:00:00.000Z|1992-06-29T00:00:00.000Z|1992-08-03T00:00:00.000Z|TAKE BACK RETURN|TRUCK|g to the carefully sile
1955|18|8|2|2.0|1836.02|0.03|0.01|R|F|1992-07-06T00:00:00.000Z|1992-07-06T00:00:00.000Z|1992-08-01T00:00:00.000Z|COLLECT COD|TRUCK|ickly aroun
1955|158|6|3|41.0|43384.15|0.08|0.06|A|F|1992-08-01T00:00:00.000Z|1992-06-04T00:00:00.000Z|1992-08-07T00:00:00.000Z|COLLECT COD|AIR| carefully against the furiously reg
1955|9|4|4|16.0|14544.0|0.03|0.07|A|F|1992-04-30T00:00:00.000Z|1992-06-23T00:00:00.000Z|1992-05-23T00:00:00.000Z|TAKE BACK RETURN|FOB|odolites eat s
1955|159|10|5|11.0|11650.65|0.09|0.01|A|F|1992-06-03T00:00:00.000Z|1992-07-04T00:00:00.000Z|1992-06-07T00:00:00.000Z|NONE|REG AIR|ously quickly pendi
1956|177|8|1|8.0|8617.36|0.02|0.04|A|F|1992-12-25T00:00:00.000Z|1992-11-24T00:00:00.000Z|1993-01-12T00:00:00.000Z|TAKE BACK RETURN|AIR|efully about the ironic, ironic de
1956|103|6|2|16.0|16049.6|0.0|0.05|R|F|1992-11-11T00:00:00.000Z|1992-11-11T00:00:00.000Z|1992-11-30T00:00:00.000Z|NONE|FOB|es cajole blithely. pen
1956|139|5|3|39.0|40526.07|0.08|0.02|A|F|1992-09-24T00:00:00.000Z|1992-11-26T00:00:00.000Z|1992-10-15T00:00:00.000Z|DELIVER IN PERSON|REG AIR|r theodolites sleep above the b
1956|29|10|4|11.0|10219.22|0.1|0.0|A|F|1992-12-19T00:00:00.000Z|1992-10-29T00:00:00.000Z|1993-01-07T00:00:00.000Z|TAKE BACK RETURN|AIR| the braids slee
1956|155|10|5|16.0|16882.4|0.08|0.02|R|F|1992-09-28T00:00:00.000Z|1992-10-21T00:00:00.000Z|1992-09-30T00:00:00.000Z|TAKE BACK RETURN|FOB| wake after the 
1957|79|9|1|50.0|48953.5|0.09|0.05|N|O|1998-08-08T00:00:00.000Z|1998-09-28T00:00:00.000Z|1998-08-27T00:00:00.000Z|COLLECT COD|FOB|gainst the re
1957|119|3|2|31.0|31592.41|0.1|0.08|N|O|1998-08-13T00:00:00.000Z|1998-08-31T00:00:00.000Z|1998-08-16T00:00:00.000Z|NONE|REG AIR|express packages maintain fluffi
1958|73|2|1|9.0|8757.63|0.01|0.05|N|O|1995-12-08T00:00:00.000Z|1995-12-17T00:00:00.000Z|1995-12-18T00:00:00.000Z|DELIVER IN PERSON|REG AIR|ickly. slyly bold 
1958|176|7|2|29.0|31208.93|0.05|0.06|N|O|1996-01-19T00:00:00.000Z|1995-12-05T00:00:00.000Z|1996-02-14T00:00:00.000Z|COLLECT COD|SHIP|d pinto beans
1958|102|3|3|4.0|4008.4|0.04|0.02|N|O|1995-10-24T00:00:00.000Z|1995-12-09T00:00:00.000Z|1995-10-28T00:00:00.000Z|DELIVER IN PERSON|AIR|he slyly even dependencies 
